contract_id,supplier_id,contract_value_million,contract_type,award_date,expected_duration_months,status
CTR04173,SUP0224,2.17,Production,2021-12-12,21,active
CTR04174,SUP0187,0.12,R&D,2022-11-26,42,active
CTR04175,SUP0013,0.45,Sustainment,2022-09-17,8,terminated
CTR04176,SUP0189,1.88,Production,2025-04-12,32,completed
CTR04177,SUP0346,0.23,Sustainment,2021-05-19,20,terminated
CTR04178,SUP0264,1.77,R&D,2023-04-22,39,completed
CTR04179,SUP0184,2.25,Sustainment,2024-07-15,50,terminated
CTR04180,SUP0339,2.1,Tech Services,2024-04-29,27,active
CTR04181,SUP0003,7.12,R&D,2023-04-10,45,delayed
CTR04182,SUP0340,2.64,Tech Services,2024-11-15,28,delayed
CTR04183,SUP0282,2.21,Production,2025-02-01,54,completed
CTR04184,SUP0028,1.85,Production,2024-07-09,9,completed
CTR04185,SUP0178,5.96,Sustainment,2022-12-25,56,completed
CTR04186,SUP0063,7.89,Tech Services,2022-02-13,59,delayed
CTR04187,SUP0187,6.72,Tech Services,2020-08-22,46,completed
CTR04188,SUP0311,3.92,R&D,2024-12-12,28,terminated
CTR04189,SUP0268,0.52,Tech Services,2025-05-04,52,terminated
CTR04190,SUP0441,1.13,Tech Services,2023-04-25,14,delayed
CTR04191,SUP0500,0.17,R&D,2022-01-17,29,terminated
CTR04192,SUP0428,9.35,R&D,2021-01-06,26,completed
CTR04193,SUP0134,3.78,Tech Services,2023-08-29,46,delayed
CTR04194,SUP0205,4.8,Sustainment,2020-08-29,51,completed
CTR04195,SUP0067,1.31,R&D,2022-05-22,58,terminated
CTR04196,SUP0247,6.54,R&D,2020-06-14,21,completed
CTR04197,SUP0261,1.05,Tech Services,2020-08-25,30,delayed
CTR04198,SUP0038,0.01,Tech Services,2024-10-03,31,completed
CTR04199,SUP0157,1.65,R&D,2023-12-17,54,terminated
CTR04200,SUP0228,2.96,Tech Services,2022-02-19,50,active
CTR04201,SUP0468,2.28,R&D,2022-12-12,14,delayed
CTR04202,SUP0323,6.93,Sustainment,2023-11-18,20,completed
CTR04203,SUP0113,0.39,Sustainment,2021-12-18,44,delayed
CTR04204,SUP0302,2.82,R&D,2023-09-20,38,completed
CTR04205,SUP0110,2.52,R&D,2025-04-13,6,active
CTR04206,SUP0116,1.16,Production,2021-05-22,10,terminated
CTR04207,SUP0406,6.05,Production,2023-10-17,14,completed
CTR04208,SUP0085,4.89,Tech Services,2023-03-11,49,completed
CTR04209,SUP0491,4.62,Tech Services,2021-07-17,11,active
CTR04210,SUP0131,7.31,R&D,2020-10-30,33,delayed
CTR04211,SUP0283,4.49,R&D,2024-10-08,50,terminated
CTR04212,SUP0328,0.92,Production,2020-06-16,31,completed
CTR04213,SUP0247,4.28,Production,2021-08-22,33,completed
CTR04214,SUP0060,1.29,R&D,2022-03-07,45,terminated
CTR04215,SUP0368,0.97,Sustainment,2021-04-17,20,active
CTR04216,SUP0186,0.27,Sustainment,2021-08-05,11,delayed
CTR04217,SUP0182,4.77,Tech Services,2022-03-16,32,terminated
CTR04218,SUP0038,4.34,R&D,2024-06-24,43,delayed
CTR04219,SUP0389,0.94,R&D,2021-01-26,9,active
CTR04220,SUP0428,4.84,Tech Services,2020-07-02,16,active
CTR04221,SUP0368,8.75,Production,2021-09-19,26,terminated
CTR04222,SUP0003,0.4,Production,2021-06-15,35,completed
CTR04223,SUP0029,0.93,Sustainment,2024-01-28,23,active
CTR04224,SUP0109,4.86,R&D,2022-03-23,40,active
CTR04225,SUP0483,1.12,Production,2022-02-20,8,terminated
CTR04226,SUP0031,3.43,Sustainment,2024-06-19,17,terminated
CTR04227,SUP0278,0.3,Sustainment,2021-04-30,32,terminated
CTR04228,SUP0025,2.11,Sustainment,2023-03-06,58,active
CTR04229,SUP0411,4.7,Production,2022-08-08,35,delayed
CTR04230,SUP0375,4.06,Production,2022-07-29,26,active
CTR04231,SUP0158,5.91,R&D,2024-07-20,43,terminated
CTR04232,SUP0292,7.35,R&D,2021-04-20,26,completed
CTR04233,SUP0186,5.19,Sustainment,2024-11-30,43,completed
CTR04234,SUP0051,3.9,Sustainment,2020-09-19,45,terminated
CTR04235,SUP0160,0.11,Production,2020-10-21,20,completed
CTR04236,SUP0115,2.68,Production,2020-12-26,23,active
CTR04237,SUP0236,0.13,R&D,2021-10-15,57,delayed
CTR04238,SUP0408,5.78,R&D,2021-12-06,34,active
CTR04239,SUP0050,1.35,Tech Services,2024-05-04,53,terminated
CTR04240,SUP0424,2.89,R&D,2020-09-02,43,active
CTR04241,SUP0305,1.15,Production,2024-03-07,26,completed
CTR04242,SUP0410,5.34,Sustainment,2024-08-03,22,active
CTR04243,SUP0191,7.62,Tech Services,2024-04-21,46,delayed
CTR04244,SUP0160,1.78,R&D,2021-07-02,56,completed
CTR04245,SUP0371,6.96,R&D,2021-04-07,23,delayed
CTR04246,SUP0417,1.09,Production,2024-02-18,42,delayed
CTR04247,SUP0383,2.68,Tech Services,2023-08-11,43,delayed
CTR04248,SUP0045,6.85,R&D,2020-11-14,17,active
CTR04249,SUP0387,1.38,Sustainment,2021-12-09,16,active
CTR04250,SUP0439,10.78,Production,2023-12-18,53,active
CTR04251,SUP0157,0.45,Tech Services,2025-01-29,57,active
CTR04252,SUP0255,0.06,R&D,2022-03-27,54,completed
CTR04253,SUP0129,8.21,R&D,2021-08-27,25,active
CTR04254,SUP0266,0.25,Tech Services,2023-11-14,14,completed
CTR04255,SUP0162,16.85,Production,2021-12-19,6,delayed
CTR04256,SUP0291,10.58,Tech Services,2024-09-30,8,completed
CTR04257,SUP0303,0.52,Tech Services,2023-07-03,26,terminated
CTR04258,SUP0260,2.7,Production,2022-01-12,28,active
CTR04259,SUP0321,0.72,R&D,2025-01-02,14,terminated
CTR04260,SUP0164,1.96,Sustainment,2022-04-17,59,completed
CTR04261,SUP0333,0.22,Production,2024-05-12,24,active
CTR04262,SUP0104,0.89,Sustainment,2022-10-15,50,terminated
CTR04263,SUP0363,1.58,R&D,2022-04-04,51,active
CTR04264,SUP0494,2.02,Tech Services,2020-10-29,57,completed
CTR04265,SUP0184,13.28,Sustainment,2022-02-28,24,terminated
CTR04266,SUP0393,5.77,R&D,2021-03-22,28,completed
CTR04267,SUP0367,4.68,R&D,2022-07-21,32,terminated
CTR04268,SUP0084,2.7,Tech Services,2024-03-20,32,delayed
CTR04269,SUP0185,6.41,Tech Services,2022-04-30,44,delayed
CTR04270,SUP0466,1.45,R&D,2020-06-02,41,delayed
CTR04271,SUP0085,4.32,R&D,2024-12-23,17,delayed
CTR04272,SUP0339,17.78,Sustainment,2024-12-07,32,delayed
CTR04273,SUP0249,1.32,R&D,2022-04-22,51,completed
CTR04274,SUP0370,3.92,R&D,2024-01-20,39,delayed
CTR04275,SUP0029,6.51,Sustainment,2023-07-25,38,completed
CTR04276,SUP0257,8.66,Production,2020-10-11,33,delayed
CTR04277,SUP0077,4.43,Sustainment,2024-07-07,36,active
CTR04278,SUP0293,1.17,Sustainment,2021-02-12,37,delayed
CTR04279,SUP0182,1.38,Tech Services,2023-02-11,55,active
CTR04280,SUP0265,0.07,Sustainment,2020-11-04,25,completed
CTR04281,SUP0398,5.01,R&D,2020-12-04,45,delayed
CTR04282,SUP0194,0.15,R&D,2024-09-29,40,terminated
CTR04283,SUP0273,7.0,R&D,2024-12-18,36,completed
CTR04284,SUP0016,0.44,Production,2022-04-05,36,delayed
CTR04285,SUP0030,0.66,R&D,2024-02-07,43,completed
CTR04286,SUP0248,2.27,Production,2023-03-14,27,terminated
CTR04287,SUP0329,4.69,R&D,2023-01-18,50,delayed
CTR04288,SUP0217,0.52,Sustainment,2021-02-04,46,terminated
CTR04289,SUP0056,2.03,Tech Services,2024-07-02,14,delayed
CTR04290,SUP0059,2.31,R&D,2023-02-19,57,active
CTR04291,SUP0015,0.84,Production,2021-06-10,14,completed
CTR04292,SUP0009,0.43,Production,2021-06-20,20,terminated
CTR04293,SUP0045,6.34,Tech Services,2022-02-24,18,completed
CTR04294,SUP0061,2.44,R&D,2023-09-14,27,terminated
CTR04295,SUP0360,0.05,Sustainment,2024-08-24,21,completed
CTR04296,SUP0389,5.69,R&D,2022-11-24,37,completed
CTR04297,SUP0325,13.83,R&D,2023-10-18,7,completed
CTR04298,SUP0352,3.26,Tech Services,2021-01-17,31,active
CTR04299,SUP0231,2.45,R&D,2025-01-20,19,delayed
CTR04300,SUP0010,7.38,Sustainment,2022-12-10,43,active
CTR04301,SUP0200,10.67,Production,2023-09-17,39,completed
CTR04302,SUP0354,4.92,Tech Services,2025-04-13,13,terminated
CTR04303,SUP0217,2.06,Sustainment,2023-08-18,41,completed
CTR04304,SUP0242,3.14,Production,2025-01-28,26,delayed
CTR04305,SUP0217,4.22,Tech Services,2024-03-24,51,active
CTR04306,SUP0492,0.76,Tech Services,2024-08-14,48,delayed
CTR04307,SUP0344,2.07,Production,2020-05-14,33,terminated
CTR04308,SUP0393,6.2,Production,2022-03-06,51,delayed
CTR04309,SUP0309,3.72,Sustainment,2024-11-16,49,active
CTR04310,SUP0356,1.85,R&D,2024-10-16,53,terminated
CTR04311,SUP0359,3.81,R&D,2022-12-03,11,delayed
CTR04312,SUP0049,0.44,R&D,2023-04-23,25,active
CTR04313,SUP0035,1.8,R&D,2021-12-31,36,active
CTR04314,SUP0384,5.51,R&D,2022-06-03,38,completed
CTR04315,SUP0221,0.87,Sustainment,2021-10-03,49,delayed
CTR04316,SUP0333,0.72,Tech Services,2025-04-23,12,terminated
CTR04317,SUP0229,10.54,Sustainment,2024-01-27,13,completed
CTR04318,SUP0079,0.82,Sustainment,2021-01-19,14,delayed
CTR04319,SUP0204,1.06,Sustainment,2025-04-27,7,delayed
CTR04320,SUP0250,12.23,Tech Services,2021-05-12,22,terminated
CTR04321,SUP0044,4.64,Sustainment,2023-10-11,57,completed
CTR04322,SUP0153,4.21,Sustainment,2023-12-26,50,completed
CTR04323,SUP0414,6.71,Tech Services,2024-05-16,42,terminated
CTR04324,SUP0199,0.43,Sustainment,2023-12-28,47,completed
CTR04325,SUP0050,4.28,R&D,2025-02-13,49,active
CTR04326,SUP0192,2.45,Production,2024-10-06,22,terminated
CTR04327,SUP0273,6.18,Sustainment,2023-03-08,58,delayed
CTR04328,SUP0407,2.48,Production,2021-04-30,43,terminated
CTR04329,SUP0151,3.39,Sustainment,2020-07-23,40,active
CTR04330,SUP0500,2.27,Sustainment,2022-09-20,52,terminated
CTR04331,SUP0003,2.28,R&D,2021-02-13,44,delayed
CTR04332,SUP0262,5.11,Tech Services,2021-02-06,35,delayed
CTR04333,SUP0268,3.47,Production,2024-08-28,11,terminated
CTR04334,SUP0215,3.51,Tech Services,2025-04-09,9,terminated
CTR04335,SUP0005,2.09,R&D,2022-12-08,56,active
CTR04336,SUP0299,2.65,R&D,2021-02-05,42,active
CTR04337,SUP0197,4.79,Production,2024-04-12,40,delayed
CTR04338,SUP0413,6.12,Tech Services,2023-12-02,14,completed
CTR04339,SUP0338,4.17,R&D,2020-05-28,11,completed
CTR04340,SUP0026,9.02,Sustainment,2024-11-19,18,completed
CTR04341,SUP0430,6.01,Sustainment,2022-04-14,27,completed
CTR04342,SUP0186,2.89,Sustainment,2023-05-25,33,delayed
CTR04343,SUP0368,3.9,Tech Services,2022-05-04,35,completed
CTR04344,SUP0437,9.13,Sustainment,2022-03-07,57,completed
CTR04345,SUP0404,3.38,Sustainment,2024-05-23,41,terminated
CTR04346,SUP0223,6.1,R&D,2021-10-24,7,completed
CTR04347,SUP0218,4.09,R&D,2024-04-02,41,terminated
CTR04348,SUP0149,2.81,Sustainment,2023-07-21,13,delayed
CTR04349,SUP0244,0.97,Sustainment,2023-01-25,50,terminated
CTR04350,SUP0062,1.94,R&D,2021-05-26,47,active
CTR04351,SUP0367,12.02,Production,2020-07-16,55,terminated
CTR04352,SUP0118,3.75,Tech Services,2020-07-29,14,completed
CTR04353,SUP0371,2.91,Tech Services,2023-09-24,6,terminated
CTR04354,SUP0175,9.46,R&D,2021-08-29,18,terminated
CTR04355,SUP0387,3.09,Tech Services,2024-04-21,55,delayed
CTR04356,SUP0440,2.61,R&D,2024-01-20,20,delayed
CTR04357,SUP0357,4.98,R&D,2023-05-31,37,completed
CTR04358,SUP0260,4.36,R&D,2023-07-13,39,active
CTR04359,SUP0132,0.75,R&D,2025-02-19,48,active
CTR04360,SUP0063,2.23,Production,2022-04-11,36,terminated
CTR04361,SUP0396,2.24,Sustainment,2020-09-01,19,active
CTR04362,SUP0424,1.66,Sustainment,2024-12-01,59,delayed
CTR04363,SUP0045,2.55,Production,2020-08-08,52,completed
CTR04364,SUP0397,1.87,Tech Services,2021-10-04,19,completed
CTR04365,SUP0256,0.78,Tech Services,2020-07-12,53,delayed
CTR04366,SUP0482,1.86,Sustainment,2022-04-09,34,completed
CTR04367,SUP0490,0.26,Tech Services,2024-01-15,52,terminated
CTR04368,SUP0287,3.0,Sustainment,2022-12-18,24,completed
CTR04369,SUP0108,6.73,Sustainment,2024-02-21,32,active
CTR04370,SUP0352,4.52,Production,2023-08-22,14,completed
CTR04371,SUP0312,1.56,Tech Services,2023-10-23,42,completed
CTR04372,SUP0416,0.32,Production,2020-06-26,42,delayed
CTR04373,SUP0072,0.79,Sustainment,2021-10-24,48,delayed
CTR04374,SUP0298,2.76,Sustainment,2023-01-21,33,active
CTR04375,SUP0234,0.81,Sustainment,2025-03-24,57,delayed
CTR04376,SUP0248,2.75,R&D,2025-03-02,29,active
CTR04377,SUP0076,0.92,R&D,2021-07-02,33,terminated
CTR04378,SUP0462,6.61,R&D,2021-07-05,41,active
CTR04379,SUP0166,1.77,Production,2020-09-17,57,completed
CTR04380,SUP0279,0.99,Sustainment,2023-05-18,23,active
CTR04381,SUP0467,5.86,Tech Services,2021-12-02,30,terminated
CTR04382,SUP0074,1.47,Production,2021-11-03,40,completed
CTR04383,SUP0146,0.41,Production,2023-09-10,9,active
CTR04384,SUP0124,2.96,Production,2020-08-14,19,delayed
CTR04385,SUP0277,3.05,Tech Services,2020-12-28,44,delayed
CTR04386,SUP0009,4.39,Sustainment,2021-01-12,31,delayed
CTR04387,SUP0384,0.96,R&D,2021-04-28,13,active
CTR04388,SUP0147,2.05,Sustainment,2022-01-03,29,active
CTR04389,SUP0188,1.16,Sustainment,2022-03-06,21,terminated
CTR04390,SUP0438,0.3,Production,2023-03-05,25,completed
CTR04391,SUP0338,7.32,Production,2024-10-31,20,completed
CTR04392,SUP0196,4.57,Production,2020-08-28,12,completed
CTR04393,SUP0406,1.26,R&D,2024-05-11,22,completed
CTR04394,SUP0011,3.2,R&D,2023-06-18,27,active
CTR04395,SUP0329,0.79,R&D,2023-06-11,27,active
CTR04396,SUP0305,7.73,Sustainment,2022-02-26,59,terminated
CTR04397,SUP0129,0.43,Production,2021-12-31,17,completed
CTR04398,SUP0078,0.01,Tech Services,2025-02-25,23,active
CTR04399,SUP0349,2.44,Sustainment,2021-12-27,51,active
CTR04400,SUP0230,3.06,R&D,2023-01-26,52,active
CTR04401,SUP0187,3.03,Tech Services,2025-01-30,20,active
CTR04402,SUP0084,0.2,Tech Services,2020-08-05,42,completed
CTR04403,SUP0271,1.32,Production,2020-11-19,21,completed
CTR04404,SUP0350,2.42,Tech Services,2024-03-28,10,active
CTR04405,SUP0006,0.85,R&D,2020-11-06,7,delayed
CTR04406,SUP0448,7.21,Production,2024-03-24,57,terminated
CTR04407,SUP0291,0.32,Tech Services,2024-05-29,33,completed
CTR04408,SUP0060,2.34,Production,2021-03-17,46,completed
CTR04409,SUP0360,4.12,Tech Services,2021-04-26,59,delayed
CTR04410,SUP0097,1.06,Sustainment,2023-12-20,32,completed
CTR04411,SUP0062,3.43,Sustainment,2021-05-30,36,delayed
CTR04412,SUP0085,6.19,R&D,2021-12-11,46,delayed
CTR04413,SUP0039,0.74,Sustainment,2022-02-21,41,active
CTR04414,SUP0348,8.72,Sustainment,2023-06-14,52,completed
CTR04415,SUP0088,2.82,Sustainment,2021-11-03,48,terminated
CTR04416,SUP0437,1.24,Tech Services,2021-12-01,6,delayed
CTR04417,SUP0198,1.97,Tech Services,2021-06-20,55,terminated
CTR04418,SUP0327,1.31,Production,2023-09-06,34,active
CTR04419,SUP0253,4.52,Tech Services,2025-01-20,6,completed
CTR04420,SUP0234,5.57,Sustainment,2024-07-15,13,active
CTR04421,SUP0429,6.26,Tech Services,2024-09-17,21,active
CTR04422,SUP0119,14.88,R&D,2022-12-01,33,terminated
CTR04423,SUP0097,5.48,Production,2021-09-16,27,terminated
CTR04424,SUP0124,3.22,Production,2020-07-21,23,delayed
CTR04425,SUP0287,1.45,Tech Services,2025-04-07,27,completed
CTR04426,SUP0009,2.75,Sustainment,2021-03-06,46,active
CTR04427,SUP0267,0.15,Production,2020-10-11,17,delayed
CTR04428,SUP0323,4.78,R&D,2020-11-23,24,delayed
CTR04429,SUP0238,2.07,R&D,2024-08-05,30,active
CTR04430,SUP0133,0.07,Production,2022-01-02,55,active
CTR04431,SUP0385,0.23,Sustainment,2021-12-08,10,delayed
CTR04432,SUP0493,1.72,Sustainment,2020-08-15,39,active
CTR04433,SUP0108,3.06,Tech Services,2022-06-29,44,active
CTR04434,SUP0463,2.18,Tech Services,2021-05-09,15,terminated
CTR04435,SUP0489,3.38,Production,2024-09-16,52,completed
CTR04436,SUP0433,2.29,Tech Services,2024-03-01,12,delayed
CTR04437,SUP0283,3.79,Tech Services,2024-01-20,42,active
CTR04438,SUP0130,0.87,Tech Services,2022-09-22,52,delayed
CTR04439,SUP0077,0.42,R&D,2023-05-12,57,completed
CTR04440,SUP0422,3.18,Tech Services,2023-08-29,57,delayed
CTR04441,SUP0295,2.32,Production,2024-02-06,20,delayed
CTR04442,SUP0250,0.1,Sustainment,2023-10-27,47,delayed
CTR04443,SUP0158,1.68,Tech Services,2023-08-19,29,terminated
CTR04444,SUP0414,0.39,Sustainment,2024-12-25,31,completed
CTR04445,SUP0152,2.65,Tech Services,2020-08-24,31,completed
CTR04446,SUP0349,1.76,Production,2021-08-04,51,delayed
CTR04447,SUP0091,3.32,R&D,2022-12-03,31,delayed
CTR04448,SUP0495,5.73,Production,2023-09-24,15,completed
CTR04449,SUP0426,1.25,R&D,2021-05-14,22,active
CTR04450,SUP0191,11.46,Tech Services,2023-10-25,58,terminated
CTR04451,SUP0444,2.68,Tech Services,2020-05-22,19,completed
CTR04452,SUP0231,3.37,R&D,2020-07-16,7,delayed
CTR04453,SUP0254,4.0,Production,2023-03-09,53,active
CTR04454,SUP0133,3.85,Production,2020-10-13,18,active
CTR04455,SUP0020,2.5,R&D,2022-09-05,32,active
CTR04456,SUP0134,1.96,Tech Services,2024-10-30,14,terminated
CTR04457,SUP0411,0.19,R&D,2022-10-03,12,terminated
CTR04458,SUP0385,0.08,Tech Services,2025-02-19,53,completed
CTR04459,SUP0206,1.55,R&D,2022-08-17,15,completed
CTR04460,SUP0243,1.42,Tech Services,2022-01-09,59,completed
CTR04461,SUP0043,1.72,R&D,2025-01-19,14,completed
CTR04462,SUP0456,0.52,Sustainment,2025-01-08,27,delayed
CTR04463,SUP0470,4.69,Tech Services,2021-06-09,28,terminated
CTR04464,SUP0107,6.81,Production,2024-02-25,12,active
CTR04465,SUP0060,9.77,R&D,2021-10-31,53,delayed
CTR04466,SUP0047,2.37,Production,2025-01-14,14,completed
CTR04467,SUP0004,4.22,R&D,2020-07-31,32,completed
CTR04468,SUP0230,6.77,Production,2023-12-15,29,delayed
CTR04469,SUP0487,1.9,Production,2024-04-03,34,active
CTR04470,SUP0393,1.3,R&D,2024-02-15,22,terminated
CTR04471,SUP0199,9.66,R&D,2023-06-28,25,terminated
CTR04472,SUP0318,2.54,Production,2023-03-27,12,active
CTR04473,SUP0479,2.41,Production,2021-09-28,48,terminated
CTR04474,SUP0095,0.69,Production,2022-11-04,45,completed
CTR04475,SUP0384,0.4,Tech Services,2022-03-05,12,completed
CTR04476,SUP0302,6.46,Tech Services,2024-03-29,33,completed
CTR04477,SUP0344,3.33,Sustainment,2024-11-05,24,completed
CTR04478,SUP0459,1.38,Tech Services,2020-05-18,25,active
CTR04479,SUP0192,0.75,Tech Services,2023-09-21,49,terminated
CTR04480,SUP0125,2.84,R&D,2021-03-05,44,terminated
CTR04481,SUP0455,3.07,Sustainment,2021-12-29,45,delayed
CTR04482,SUP0098,0.81,Sustainment,2022-07-24,12,active
CTR04483,SUP0103,6.67,Tech Services,2021-10-22,11,terminated
CTR04484,SUP0317,0.31,R&D,2023-12-13,30,terminated
CTR04485,SUP0382,1.54,R&D,2023-07-06,46,delayed
CTR04486,SUP0241,3.99,Sustainment,2022-09-03,18,completed
CTR04487,SUP0430,1.12,R&D,2022-02-05,44,terminated
CTR04488,SUP0036,6.15,Production,2022-06-19,45,completed
CTR04489,SUP0203,4.71,Tech Services,2022-03-24,27,delayed
CTR04490,SUP0452,5.45,Production,2022-09-11,54,terminated
CTR04491,SUP0180,0.44,Sustainment,2023-05-31,22,completed
CTR04492,SUP0002,0.53,Sustainment,2020-07-14,53,active
CTR04493,SUP0104,1.18,R&D,2022-02-04,27,completed
CTR04494,SUP0280,2.55,R&D,2021-03-30,39,completed
CTR04495,SUP0226,4.82,Sustainment,2021-03-13,13,completed
CTR04496,SUP0059,6.34,Sustainment,2021-09-17,54,completed
CTR04497,SUP0489,4.26,Production,2021-01-11,50,active
CTR04498,SUP0171,9.24,Production,2023-02-27,23,delayed
CTR04499,SUP0084,4.7,R&D,2020-06-02,29,completed
CTR04500,SUP0455,1.28,Production,2022-07-03,59,completed
CTR04501,SUP0061,1.08,R&D,2022-10-16,47,terminated
CTR04502,SUP0496,4.17,R&D,2024-07-01,7,terminated
CTR04503,SUP0241,0.75,Tech Services,2020-10-08,7,active
CTR04504,SUP0423,0.34,R&D,2022-06-15,32,active
CTR04505,SUP0190,2.66,Production,2022-04-27,19,active
CTR04506,SUP0278,6.03,Sustainment,2023-04-19,53,terminated
CTR04507,SUP0051,0.37,Sustainment,2021-06-03,44,completed
CTR04508,SUP0252,5.49,Production,2021-12-22,58,terminated
CTR04509,SUP0449,5.84,Sustainment,2025-02-20,58,delayed
CTR04510,SUP0045,2.3,R&D,2025-03-11,17,active
CTR04511,SUP0089,0.21,Sustainment,2023-07-17,37,active
CTR04512,SUP0298,0.67,Production,2021-12-04,33,active
CTR04513,SUP0131,4.3,Sustainment,2024-05-22,33,delayed
CTR04514,SUP0106,4.35,R&D,2022-08-10,51,completed
CTR04515,SUP0323,8.0,R&D,2022-07-24,30,completed
CTR04516,SUP0355,3.06,Production,2024-08-25,9,completed
CTR04517,SUP0467,0.46,Production,2021-02-05,31,active
CTR04518,SUP0329,0.45,Production,2022-03-26,41,completed
CTR04519,SUP0308,4.47,Tech Services,2024-01-06,55,terminated
CTR04520,SUP0459,0.71,Tech Services,2023-11-04,8,active
CTR04521,SUP0178,1.39,R&D,2021-04-01,6,delayed
CTR04522,SUP0458,2.34,Tech Services,2022-09-08,22,delayed
CTR04523,SUP0084,0.09,Tech Services,2024-02-05,12,completed
CTR04524,SUP0213,1.0,Sustainment,2024-02-14,53,active
CTR04525,SUP0201,1.83,Tech Services,2022-01-21,10,terminated
CTR04526,SUP0209,1.15,Sustainment,2020-12-01,24,terminated
CTR04527,SUP0110,0.51,Production,2021-01-06,44,active
CTR04528,SUP0198,4.56,Sustainment,2024-09-27,51,completed
CTR04529,SUP0480,5.87,Sustainment,2024-08-04,39,delayed
CTR04530,SUP0360,1.04,Production,2024-07-31,40,delayed
CTR04531,SUP0093,5.21,Production,2024-02-11,54,terminated
CTR04532,SUP0359,1.7,R&D,2020-12-03,21,terminated
CTR04533,SUP0169,2.47,R&D,2021-08-07,45,terminated
CTR04534,SUP0015,6.78,R&D,2024-05-15,55,delayed
CTR04535,SUP0168,4.85,R&D,2020-06-05,52,terminated
CTR04536,SUP0077,5.72,Sustainment,2024-01-01,44,delayed
CTR04537,SUP0150,0.52,Sustainment,2021-01-08,32,delayed
CTR04538,SUP0168,0.25,R&D,2023-06-11,46,completed
CTR04539,SUP0360,7.84,Tech Services,2022-09-24,43,completed
CTR04540,SUP0423,1.72,R&D,2021-03-23,55,completed
CTR04541,SUP0024,1.19,Tech Services,2025-01-09,55,terminated
CTR04542,SUP0103,4.51,Production,2021-02-13,30,delayed
CTR04543,SUP0140,6.34,Sustainment,2020-06-08,31,terminated
CTR04544,SUP0462,6.94,Sustainment,2021-05-18,19,delayed
CTR04545,SUP0043,1.33,Tech Services,2023-03-01,19,completed
CTR04546,SUP0096,6.69,R&D,2020-11-09,19,completed
CTR04547,SUP0096,0.15,Sustainment,2025-04-04,30,terminated
CTR04548,SUP0020,0.18,Tech Services,2022-06-26,41,delayed
CTR04549,SUP0459,3.42,Production,2024-01-05,9,terminated
CTR04550,SUP0185,0.23,Production,2025-01-15,52,active
CTR04551,SUP0188,1.37,Sustainment,2023-12-02,20,terminated
CTR04552,SUP0247,3.91,R&D,2024-06-29,37,completed
CTR04553,SUP0446,1.44,Tech Services,2022-07-18,23,delayed
CTR04554,SUP0334,0.69,Sustainment,2025-04-20,19,delayed
CTR04555,SUP0217,1.16,Production,2020-05-31,6,terminated
CTR04556,SUP0065,2.14,R&D,2021-03-16,47,completed
CTR04557,SUP0499,2.26,Tech Services,2024-01-18,25,active
CTR04558,SUP0150,5.35,Sustainment,2023-10-05,15,terminated
CTR04559,SUP0137,4.85,Tech Services,2021-09-24,15,delayed
CTR04560,SUP0066,2.14,R&D,2022-07-13,29,completed
CTR04561,SUP0329,6.54,R&D,2023-02-26,39,delayed
CTR04562,SUP0448,0.42,Production,2022-11-24,33,delayed
CTR04563,SUP0433,1.03,R&D,2024-07-17,32,delayed
CTR04564,SUP0491,6.16,Sustainment,2020-07-10,45,delayed
CTR04565,SUP0026,1.66,Tech Services,2024-08-15,6,active
CTR04566,SUP0318,13.91,R&D,2023-11-03,38,completed
CTR04567,SUP0332,2.2,R&D,2022-01-30,9,terminated
CTR04568,SUP0343,5.49,Sustainment,2022-04-28,12,completed
CTR04569,SUP0499,1.8,Tech Services,2022-10-12,14,completed
CTR04570,SUP0370,1.94,Tech Services,2021-12-15,21,completed
CTR04571,SUP0401,1.69,Production,2020-08-11,10,terminated
